Br *-Br
cccn *-c(:c:*):c:n:*
cccn *-c(:*):c:c(:*):n:*
cccn *:c:c:c(:*):n(:*):*
cccn *-c(:*):c:c(-*):n:*
cccn *-c(:*):c:c(:*):n(-*):*
cccn *-c(:*):c:c:n:*
cccn *-c(:*):c(-*):c(:*):n(-*):*
cccn *:c:c:c:n(:*):*
cccn *-c(:c:*):c(-*):n(:*):*
cccn *-c(:*):c:c(=*):n(-*):*
cccn *:n:c:c:c(:*):*
cccn *-c(:*):c(-*):c:n(:*):*
cccn *-c(:*):c:c(:*):n(:*):*
cccn *-c(:n:*):c(-*):c(:*):*
cccn *:c:c(:*):c(:*):n:*
cccn *-c(:n:*):c(:*):c(:*):*
cccn *-n(:*):c(:*):c(:*):c:*
cccn *-c(:*):c(-*):c(-*):n(:*):*
cccn *-n(:*):c(=*):c:c(:*):*
cccn *-c(:*):c(-*):c(:*):n(:*):*
cccn *-c(:*):c(-*):c(=*):n:*
cccn *:c:c(:*):c(:*):n(:*):*
cccn *-c(:c:*):c(:*):n(-*):*
cccn *-n(:*):c(=*):c(=*):c(=*):*
cccn *:n:c(:*):c:c(:*):*
cccn *:c:c(:*):c:n:*
cccn *-c(:c:n:*):c(=*):*
cccn *-n(:*):c:c(:*):c:*
cccn *-c(:n:*):c(-*):c(=*):*
cccn *-n(:*):c:c:c(:*):*
cccn *:n:c:c(:*):c(:*):*
cccn *-c(:c:*):c(:*):n(:*):*
cccn *-c(:c:*):c:n(:*):*
cccn *-c(:c:*):c(=*):n(-*):*
cccn *-c(:c:n(-*):*):c(:*):*
cccn *=c(:c(:*):c:*):n(:*):*
cccn *=c(:n:*):c(:*):c(:*):*
cccn *=c(:*):c(=*):c(:*):n:*
cccn *-c(:*):c(:*):c(-*):n(-*):*
cccn *=c(:c(:*):c(:*):*):n(:*):*
cccn *-c(:*):c(=*):c(=*):n(:*):*
cccn *-c(:*):c(=*):c(:*):n:*
cccn *-c(:*):c(:*):c:n(-*):*
cccn *-c(:c(:*):c:*):n(-*):*
cccn *-c(:c:c(:*):*):n(-*):*
cccn *-n(:*):c(:*):c:c(:*):*
cccn *-c(:*):c:c:n(:*):*
cccn *-c(:c:*):c(=*):n:*
cccn *-c(:c:c:*):n(:*):*
cccn *=c(:n:*):c(:*):c:*
c1ccncc1 *-c1:c:c:c:n:c:1
c1ccncc1 *-c1:c:c:n:c:c:1
c1ccncc1 *-c1:c:c:c:c:n:1
c1ccncc1 *-c1:c:c:c:n:c:1-*
c1ccncc1 *-c1:c:c:n:c(:*):c:1:*
c1ccncc1 *-c1:c:c:n:c(-*):c:1
c1ccncc1 *-c1:c:c(-*):n:c(-*):c:1
c1ccncc1 *:c1:c:c:c:c:n:1:*
c1ccncc1 *-c1:c:c:c(-*):n:c:1
c1ccncc1 *-c1:c:c(-*):c(-*):n:c:1-*
c1ccncc1 *-c1:c:c:c:c(-*):n:1
c1ccncc1 *-c1:c:c(-*):c(:*):c(:*):n:1
c1ccncc1 *:c1:c:c:c:n:c:1:*
c1ccncc1 *-c1:c:c:n:c:c:1-*
c1ccncc1 *-c1:c:c(:*):c(:*):n:c:1-*
c1ccncc1 *-c1:c:n:c(:*):c(:*):c:1
c1ccncc1 *-c1:c:c:c(:*):c(:*):n:1
c1ccncc1 *-n1:c:c:c(=*):c(:*):c:1:*
c1ccncc1 *-c1:n:c(-*):c(-*):c(-*):c:1-*
c1ccncc1 *-c1:n:c(:*):c(:*):c(-*):c:1-*
c1ccncc1 *-c1:c:c(-*):c(-*):c(-*):n:1
c1ccncc1 *-c1:c:n(-*):c(:*):c(:*):c:1=*
c1ccncc1 *-c1:c:c:c:n(:*):c:1:*
c1ccncc1 *-n1:c:c:c(=*):c:c:1
c1ccncc1 *-c1:c:n:c:c(-*):c:1
c1ccncc1 *-c1:c(-*):n(:*):c(:*):c:c:1=*
c1ccncc1 *-c1:c:c(:*):n(:*):c:c:1-*
c1ccncc1 *-c1:c:c(:*):c(:*):n(:*):c:1:*
c1ccncc1 *-c1:c(-*):n(-*):c:c:c:1=*
c1ccncc1 *-c1:c(-*):n(-*):c(-*):c:c:1=*
c1ccncc1 *-c1:c:n:c(-*):c(-*):c:1
c1ccncc1 *-c1:c:n:c(-*):c(-*):c:1-*
c1ccncc1 *:c1:c:c:n:c:c:1:*
c1ccncc1 *-c1:c:c(-*):c(-*):c:n:1
c1ccncc1 *-c1:c:c(:*):c(:*):c:n:1
c1ccncc1 *-c1:n:c:c(:*):c(:*):c:1-*
c1ccncc1 *-c1:c:n(-*):c(-*):c:c:1=*
c1ccncc1 *-c1:c:n:c:c(:*):c:1:*
c1ccncc1 *-c1:c:c:c(:*):n(:*):c:1
c1ccncc1 *-c1:c(:*):c(:*):n:c(:*):c:1:*
c1ccncc1 *-c1:c:n:c(:*):c(:*):c:1-*
c1ccncc1 *-c1:c:n(-*):c:c(-*):c:1=*
c1ccncc1 *-n1:c:c:c:c:c:1=*
c1ccncc1 *-c1:c(-*):n(-*):c(:*):c(:*):c:1=*
c1ccncc1 *-c1:c:c:n:c(-*):c:1-*
c1ccncc1 *-c1:c:c(:*):n(:*):c(:*):c:1:*
c1ccncc1 *-c1:c:c(:*):c(:*):c(-*):n:1
c1ccncc1 *-c1:c:n:c:c(-*):c:1-*
c1ccncc1 *:c1:c:c:n(:*):c(:*):c:1:*
c1ccncc1 *-c1:c:c:c(-*):c(-*):n:1
c1ccncc1 *-c1:c:c(-*):c(:*):n(:*):c:1
c1ccncc1 *-c1:c:c:n(:*):c(:*):c:1
c1ccncc1 *-c1:c:c:c(-*):n(:*):c:1:*
c1ccncc1 *-c1:n:c:c:c(:*):c:1:*
c1ccncc1 *-c1:c:c:c:c(:*):n:1:*
c1ccncc1 *-c1:n:c(-*):c(:*):c(:*):c:1-*
c1ccncc1 *-c1:c:n:c(-*):c(:*):c:1:*
c1ccncc1 *-c1:c:n(-*):c:c:c:1=*
Fc1ccccc1 *-c1:c:c:c(-F):c:c:1
Fc1ccccc1 *-c1:c:c:c(-*):c(-F):c:1
Fc1ccccc1 *:c1:c:c:c:c(-F):c:1:*
Fc1ccccc1 *-c1:c:c:c:c:c:1-F
Fc1ccccc1 *-c1:c:c:c:c(-F):c:1
Fc1ccccc1 *-c1:c:c:c(-F):c:c:1-*
Fc1ccccc1 *-c1:c:c:c(-F):c(-*):c:1
Fc1ccccc1 *-c1:c:c(:*):c(:*):c:c:1-F
Fc1ccccc1 *:c1:c:c:c(-F):c:c:1:*
Fc1ccccc1 *-c1:c:c:c:c(-*):c:1-F
Fc1ccccc1 *-c1:c:c(-F):c:c(-*):c:1-*
Fc1ccccc1 *-c1:c:c(-*):c(-*):c(-F):c:1
Fc1ccccc1 *-c1:c:c:c:c(-F):c:1-*
Fc1ccccc1 *-c1:c:c(-F):c:c(:*):c:1:*
Fc1ccccc1 *-c1:c:c:c(-F):c(-*):c:1-*
Fc1ccccc1 *-c1:c:c(-*):c(-F):c:c:1-*
Fc1ccccc1 *-c1:c:c:c(-F):c(:*):c:1:*
Fc1ccccc1 *-c1:c:c(-*):c:c(-F):c:1
Fc1ccccc1 *-c1:c:c(-F):c(:*):c(:*):c:1
Fc1ccccc1 *-c1:c:c(-*):c(-F):c(-*):c:1
Fc1ccccc1 *-c1:c:c:c(-*):c(-F):c:1-*
Fc1ccccc1 *-c1:c:c(-*):c(-*):c(-F):c:1-*
Fc1ccccc1 *-c1:c(-F):c:c:c(:*):c:1:*
Fc1ccccc1 *-c1:c:c:c(:*):c(:*):c:1-F
Fc1ccccc1 *-c1:c(-F):c:c(:*):c(:*):c:1-*
Fc1ccccc1 *-c1:c:c(-*):c(-F):c(-*):c:1-*
ncn *-c(:n:*):n:*
ncn *-n(:*):c:n:*
ncn *-c(:n:*):n(-*):*
ncn *-n(:*):c(:*):n:*
ncn *-c(:n:*):n(:*):*
ncn *:n:c(:*):n(:*):*
ncn *:n:c:n(:*):*
ncn *:n:c:n:*
ncn *-n(:*):c(=*):n(-*):*
ncn *:n:c(:*):n:*
ncn *-n(:*):c(:*):n(:*):*
ncn *-n(:*):c(=*):n:*
ncn *-n(:*):c(=*):n(:*):*
ncn *=c(:n:*):n(:*):*
ncn *-n(:*):c(:*):n(-*):*
ncs *-n(:*):c(:*):s:*
ncs *-c(:n:*):s:*
ncs *:n:c(:*):s:*
ncs *-n(:*):c(=*):s:*
ncs *:s:c(:*):n(:*):*
ncs *:n:c:s:*
ncs *=c(:n:*):s:*
ncs *=c(:s:*):n(:*):*
COc1ccccc1 *-c1:c:c:c:c:c:1-O-C
COc1ccccc1 *-c1:c:c:c(-*):c(-O-C):c:1
COc1ccccc1 *-c1:c:c:c(-O-C):c:c:1
COc1ccccc1 *-c1:c:c:c:c(-O-C):c:1
COc1ccccc1 *-c1:c:c:c(-O-C):c(-*):c:1
COc1ccccc1 *-C-O-c1:c:c:c(-*):c:c:1-*
COc1ccccc1 *-c1:c:c:c(-O-C):c:c:1-*
COc1ccccc1 *:c1:c:c:c(-O-C):c:c:1:*
COc1ccccc1 *-c1:c:c(-*):c:c(-O-C):c:1
COc1ccccc1 *-C-O-c1:c:c:c:c:c:1-*
COc1ccccc1 *-C-O-c1:c:c:c:c(-*):c:1
COc1ccccc1 *-c1:c:c:c(-O-C):c(:*):c:1:*
COc1ccccc1 *-C(=*)-O-c1:c:c(-*):c:c:c:1-*
COc1ccccc1 *-C-O-c1:c:c:c(:*):c(:*):c:1
COc1ccccc1 *-C-O-c1:c:c:c(-*):c:c:1
COc1ccccc1 *-C-O-c1:c:c:c(-*):c(-*):c:1
COc1ccccc1 *:c1:c:c:c:c(-O-C):c:1:*
COc1ccccc1 *-c1:c:c:c:c(-O-C):c:1-*
COc1ccccc1 *-C-O-c1:c:c:c:c:c:1
COc1ccccc1 *-C(=*)-O-c1:c:c:c:c:c:1-*
COc1ccccc1 *-c1:c:c(-O-C):c(:*):c(:*):c:1
COc1ccccc1 *-C-O-c1:c:c:c:c(:*):c:1:*
COc1ccccc1 *-c1:c:c(-*):c(-O-C):c:c:1-*
COc1ccccc1 *-c1:c:c(-*):c(-O-C):c(-*):c:1-*
COc1ccccc1 *-C(=*)-O-c1:c:c:c(:*):c(:*):c:1-*
COc1ccccc1 *-c1:c:c:c(:*):c(:*):c:1-O-C
COc1ccccc1 *-c1:c:c(-*):c(-O-C):c(-*):c:1
COc1ccccc1 *-c1:c:c(-*):c(-*):c(-O-C):c:1
COc1ccccc1 *-c1:c:c(-O-C):c:c(-*):c:1-*
COc1ccccc1 *-c1:c(-O-C):c:c:c(:*):c:1:*
COc1ccccc1 *-c1:c:c(-O-C):c(:*):c(:*):c:1-*
COc1ccccc1 *-c1:c:c:c:c:c:1-O-C(-*)(-*)-*
COc1ccccc1 *-c1:c:c(:*):c(:*):c:c:1-O-C
COc1ccccc1 *-c1:c:c(-O-C):c(-*):c(-*):c:1-*
COc1ccccc1 *-c1:c:c:c:c:c:1-O-C=*
COc1ccccc1 *-c1:c:c:c(-O-C):c(-*):c:1-*
COc1ccccc1 *-c1:c:c(-O-C):c:c(:*):c:1:*
COc1ccccc1 *-c1:c:c:c:c:c:1-O-C(-*)-*
COc1ccccc1 *-C-O-c1:c:c(-*):c:c(-*):c:1
COc1ccccc1 *-c1:c:c(:*):c(:*):c(-O-C):c:1-*
COc1ccccc1 *-C(=*)-O-c1:c:c(-*):c(-*):c:c:1-*
COc1ccccc1 *-c1:c:c:c:c(-O-C(-*)-*):c:1
COc1ccccc1 *-C-O-c1:c:c:c:c(-*):c:1-*
COc1ccccc1 *-c1:c:c:c:c(-*):c:1-O-C
COc1ccccc1 *=c1:c:c:c(-O-C):c:c:1=*
COc1ccccc1 *-c1:c:c(:*):c(:*):c:c:1-O-C=*
COc1ccccc1 *-C-O-c1:c:c:c(:*):c(:*):c:1-*
COc1ccccc1 *-C-O-c1:c:c(-*):c:c:c:1-*
COc1ccccc1 *-c1:c:c(-*):c(-O-C=*):c:c:1-*
COc1ccccc1 *-c1:c:c(:*):c(:*):c(-*):c:1-O-C
COc1ccccc1 *-c1:c:c(-*):c(-*):c(-O-C):c:1-*
COc1ccccc1 *-C(=*)-O-c1:c:c:c:c:c:1
COc1ccccc1 *-C-O-c1:c:c(-*):c(-*):c:c:1-*
COc1ccccc1 *-C-O-c1:c:c(:*):c(:*):c:c:1-*
COc1ccccc1 *-C-O-c1:c(-*):c:c(-*):c:c:1-*
COc1ccccc1 *-C-O-c1:c:c(-*):c:c(-*):c:1-*
COc1ccccc1 *-C-O-c1:c(-*):c(-*):c:c(-*):c:1-*
COc1ccccc1 *-C-O-c1:c(-*):c:c:c:c:1-*
COc1ccccc1 *-C-O-c1:c:c(-*):c(-*):c(-*):c:1-*
COc1ccccc1 *-c1:c:c:c(-*):c(-O-C(-*)-*):c:1
COc1ccccc1 *-c1:c:c:c(-*):c(-O-C):c:1-*
COc1ccccc1 *:c1:c:c(-O-C):c(:*):c(:*):c:1:*
COc1ccccc1 *-C-O-c1:c:c:c(-*):c(:*):c:1:*
CCCC *-C-C-C-C(-*)-*
CCCC *-C-C-C-C-*
CCCC *-C-C(-*)-C(-*)(-*)-C
CCCC *=C-C(=*)-C(=*)-C
CCCC *-C-C-C(-*)-C-*
CCCC *-C-C-C(=*)-C-*
CCCC *-C-C-C(-*)-C
CCCC *-C(-C)-C-C
CCCC *-C-C(=*)-C(-*)(-*)-C
CCCC *-C-C(-*)-C(-*)-C-*
CCCC *-C(-*)-C(-*)-C(=*)-C
CCCC *-C(-*)-C-C(=*)-C
CCCC *-C-C-C(-*)(-*)-C
CCCC *-C(-C)-C(=*)-C
CCCC *-C-C(-*)-C-C(-*)(-*)-*
CCCC *-C(-*)-C-C-C
CCCC *-C-C(=*)-C(-*)-C(-*)=*
CCCC *-C-C(-*)-C-C(-*)-*
CCCC *-C-C-C(-*)-C(-*)(-*)-*
CCCC *-C(-*)-C(-*)(-*)-C-C
CCCC *-C-C-C-C(-*)=*
CCCC *-C-C-C-C=*
CCCC *-C-C-C(-*)(-*)-C-*
CCCC *-C-C-C(-*)-C(-*)-*
CCCC *-C-C(=*)-C(-*)-C-*
CCCC *-C-C(-*)-C-C
CCCC *-C(-*)(-C)-C-C
CCCC *-C-C(-*)-C-C=*
CCCC *-C-C(-*)-C(-*)-C
CCCC *-C-C(-*)-C(=*)-C
CCCC *-C(-C)-C-C(-*)(-*)-*
CCCC *-C(-C)-C(-*)(-*)-C(-*)(-*)-*
CCCC *-C(-*)-C-C(-*)-C
CCCC *-C-C-C(-*)-C(-*)=*
CCCC *-C(-*)(-C)-C-C=*
CCCC *-C(-*)-C-C-C(-*)-*
CCCC *-C-C-C(-*)(-*)-C=*
CCCC *-C-C-C(=*)-C
CCCC *-C-C-C(-*)(-*)-C(-*)-*
CCCC *-C(=*)-C-C-C(-*)-*
CCCC *-C-C-C(-*)(-*)-C(-*)=*
CCCC *-C(-*)-C(-*)(-*)-C(=*)-C
CCCC *-C-C(-*)-C(=*)-C(-*)-*
CCCC *-C(=*)-C-C(-*)-C=*
CCCC *-C(-C=*)-C-C=*
CCCC *-C(-*)-C(-*)(-*)-C(=*)-C=*
CCCC *-C-C-C-C
CCCC *-C-C(=*)-C-C(-*)-*
CCCC *-C-C(-*)(-*)-C-C
CCCC *-C-C-C(-*)-C=*
CCCC *-C-C(-*)(-*)-C-C=*
CCCC *-C-C(-*)(-*)-C(=*)-C(-*)(-*)-*
CCCC *-C(=*)-C-C-C
CCCC *-C-C(-*)(-*)-C(=*)-C
CCCC *-C-C(-*)-C(-*)-C(-*)-*
CCCC *=C-C-C-C
CCCC *-C(-*)-C(=*)-C-C
CCCC *-C(-C=*)-C(-*)-C=*
CCCC *-C(=*)-C-C(=*)-C=*
CCCC *-C-C(=*)-C-C(-*)(-*)-*
CCCC *-C-C(-*)-C(-*)(-*)-C(-*)(-*)-*
CCCC *-C-C(=*)-C(-*)-C(-*)-*
CCCC *-C-C(=*)-C-C
CCCC *-C(-*)-C(-*)-C(=*)-C=*
CCCC *-C(-*)(-C)-C(-*)(-*)-C
CCCC *-C(-*)-C(-*)-C-C
CCCC *-C(-C=*)-C(=*)-C=*
CCCC *-C-C(-*)-C(-*)-C(-*)=*
CCCC *-C-C-C-C(-*)(-*)-*
CCCC *-C-C-C-C#*
CCCC *-C-C-C(=*)-C(-*)-*
CCCC *-C(-C)-C-C=*
CCCC *-C(-*)-C-C-C(-*)(-*)-*
CCCC *-C-C(=*)-C-C(-*)=*
CCCC *-C(-*)-C(=*)-C-C=*
CCCC *-C-C(-*)-C(-*)-C=*
CCCC *-C-C(=*)-C(-*)(-*)-C-*
CCCC *-C-C(=*)-C-C=*
CCCC *-C-C(=*)-C(-*)-C
CCCC *-C-C-C(=*)-C#*
CCCC *-C(-*)(-C#*)-C(=*)-C
CCCC *-C(-C=*)-C-C
CCCC *-C(-C)-C(-*)-C
CCCC *-C(=*)-C(-*)-C(-*)-C=*
CCCC *-C(-*)(-C=*)-C(=*)-C
CCCC *=C-C(=*)-C-C
CCCC *-C(-*)-C(=*)-C(-*)-C=*
CCCC *-C(=*)-C-C-C(-*)(-*)-*
CCCC *-C(=*)-C(-*)-C-C
CCCC *-C(-*)(-C)-C(=*)-C
CCCC *-C(=*)-C-C(-*)-C
CCCC *-C-C-C(=*)-C(-*)=*
CCCC *-C-C(=*)-C(=*)-C=*
CCCC *-C-C(=*)-C(-*)-C=*
CCCC *-C(=*)-C(=*)-C(-*)-C=*
CCCC *-C-C(-*)-C(-*)(-*)-C-*
CCCC *-C-C(-*)-C-C(-*)=*
CCCC *-C-C(=*)-C(=*)-C
CCCC *=C-C(=*)-C(=*)-C=*
CCCC *-C(=*)-C-C(-*)-C(-*)-*
CCCC *-C(=*)-C-C(=*)-C
CCCC *-C(=*)-C-C(-*)(-*)-C
CCCC *-C(-*)-C(-*)-C(-*)-C(-*)-*
CCCC *=C-C-C-C=*
CCCC *-C(-C)-C(-*)-C=*
CCCC *-C(-*)-C(-*)-C(-*)-C=*
CCCC *-C(-*)-C-C(-*)-C(-*)-*
CCCC *-C-C(-*)(-*)-C(-*)-C=*
CCCC *#C-C-C-C
CCCC *-C-C-C(-*)(-*)-C(-*)(-*)-*
CCCC *-C-C(-*)-C-C#*
CCCC *=C-C-C(=*)-C=*
CCCC *-C(=*)-C(-*)-C-C(-*)-*
CCCC *-C-C(=*)-C(=*)-C-*
CCCC *-C-C-C(-*)-C#*
CCCC *-C(-*)-C-C(-*)-C=*
CCCC *-C(-C=*)-C(=*)-C(-*)(-*)-*
CCCC *-C(=*)-C(-*)(-*)-C-C=*
CCCC *-C(=*)-C(-*)-C(=*)-C=*
CCCC *-C(-C)-C(=*)-C=*
CCCC *-C-C(-*)-C(=*)-C(-*)=*
CCCC *-C-C-C(=*)-C=*
CCCC *=C(-C)-C(=*)-C
CCCC *-C(-*)-C(-*)-C(-*)-C
CCCC *-C(=*)-C(-*)-C(=*)-C(-*)-*
CCCC *-C(-*)-C(=*)-C(-*)(-*)-C
CCCC *-C-C(-*)(-*)-C-C(-*)-*
CCCC *-C(-C=*)-C(-*)(-*)-C=*
CCCC *-C(-*)(-C=*)-C-C=*
CCCC *-C(-*)-C(=*)-C(-*)-C(-*)-*
CCCC *-C(-*)-C(-*)(-*)-C(-*)-C=*
CCCC *-C-C(-*)(-*)-C(=*)-C(-*)-*
CCCC *-C(-*)-C(-*)-C-C=*
CCCC *-C(-*)-C(-*)(-*)-C(-*)(-*)-C(-*)-*
CCCC *-C(-C=*)-C-C(-*)(-*)-*
CCCC *-C(-C=*)-C(=*)-C
CCCC *-C(=*)-C(=*)-C(-*)-C
CCCC *-C(=*)-C(=*)-C-C=*
CCCC *-C-C(=*)-C(-*)-C(-*)(-*)-*
CCCC *-C(-*)-C-C-C=*
CCCC *-C(=*)-C(=*)-C(=*)-C
CCCC *-C(-*)(-*)-C-C-C
CCCC *-C-C(-*)(-*)-C(-*)(-*)-C(-*)=*
CCCC *-C-C(=*)-C(-*)(-*)-C(-*)(-*)-*
CCCC *-C(-C=*)-C(-*)(-*)-C(-*)(-*)-*
CCCC *-C(-*)(-*)-C-C-C=*
CCCC *-C(-*)-C-C(=*)-C(-*)-*
CCCC *-C(-C)-C-C#*
CCCC *-C-C(=*)-C(-*)(-*)-C=*
CCCC *-C(-C)-C(-*)(-*)-C
CCCC *-C-C(-*)-C(-*)(-*)-C(-*)-*
CCCC *-C(-*)-C-C(-*)(-*)-C
CCCC *-C-C-C(=*)-C(-*)(-*)-*
CCCC *-C(=*)-C(=*)-C(=*)-C=*
O=S=O *-S(-*)(=O)=O
c1cnnc1 *-n1:n:c:c(:*):c:1:*
c1cnnc1 *-c1:c:n:n(-*):c:1
c1cnnc1 *-c1:c:c:n(-*):n:1
c1cnnc1 *-c1:c:c:n:n:1-*
c1cnnc1 *-n1:c:c:c:n:1
c1cnnc1 *-c1:c:n(-*):n:c:1-*
c1cnnc1 *-c1:n:n(-*):c(-*):c:1-*
c1cnnc1 *-c1:c:n:n(-*):c:1-*
c1cnnc1 *-c1:c:c(-*):n(-*):n:1
c1cnnc1 *-c1:c:n:n(:*):c:1:*
c1cnnc1 *-c1:n:n(:*):c(:*):c:1-*
c1cnnc1 *-c1:n:n(-*):c(:*):c:1:*
c1cnnc1 *-c1:c:c(:*):n(:*):n:1
c1cnnc1 *-c1:c(:*):c(:*):n:n:1-*
c1cnnc1 *-c1:c(-*):n(:*):n(:*):c:1=*
c1cnnc1 *-n1:c:c(:*):c(:*):n:1
c1cnnc1 *:c1:c:c:n:n:1:*
CNC=O *-C(=O)-N-C
CNC=O *-C-N(-*)-C(-*)=O
CNC=O *-C-N-C(-*)=O
CNC=O *-C(=O)-N(-*)-C
CNC=O *-C(=O)-N(-*)-C(-*)-*
CNC=O *-C(=O)-N-C(-*)-*
CNC=O *-C(=*)-N-C(-*)=O
CNC=O *-C(=O)-N(-*)-C=*
CNC=O *-C(=*)-N(-*)-C(-*)=O
CNC=O *-C(=O)-N-C=*
CNC=O *-C(=O)-N-C(-*)(-*)-*
CN *-N-C
CN *-C-N=*
CN *-N(-*)-C
CN *-C-N-*
CN *-N-C(-*)=*
CN *-C-N(-*)-*
CN *-C(=*)-N
CN *-C(=*)-N=*
CN *-C(=*)-N(-*)-*
CN *-C(-*)-N=*
CN *-N(-*)-C=*
CN *-C(-*)-N(-*)-*
CN *=C-N=*
CN *-N-C(-*)-*
CN *-N-C=*
CN *=N-C
CN *-C-N
CN *-C(-*)-N
CN *-N(-*)-C(-*)(-*)-*
CN *-N-C(-*)(-*)-*
CCNCC *-C-C-N(-*)-C(=*)-C-*
CCNCC *-C-C-N(-*)-C-C-*
CCNCC *-N(-C-C=*)-C-C=*
CCNCC *-N(-C-C)-C-C
CCNCC *-C-C-N(-*)-C(-*)-C
CCNCC *-N(-C(=*)-C)-C(=*)-C
CCNCC *-C-C(=*)-N-C(=*)-C
CCNCC *-C-C-N(-*)-C(=*)-C(-*)(-*)-*
CCNCC *-C-C(=*)-N(-*)-C-C(-*)-*
CCNCC *-N(-C-C=*)-C(-*)(-*)-C
CCNCC *-C-C-N(-*)-C(=*)-C
CCNCC *=C(-C)-N-C(=*)-C
CCNCC *-C(-*)-C(=*)-N-C(=*)-C
CCNCC *-C-C(-*)-N(-*)-C(=*)-C(-*)-*
CCNCC *-C-C(=*)-N(-*)-C-C=*
CCNCC *-C-C(=*)-N(-*)-C(-*)-C-*
CCNCC *-C-C(=*)-N(-*)-C-C
CCNCC *-C-C(=*)-N(-*)-C(-*)-C
CCNCC *-N(-C(=*)-C=*)-C(-*)(-*)-C
CCNCC *-N(-C(=*)-C)-C(=*)-C=*
CCNCC *-C-C-N(-*)-C(-*)-C#*
CCNCC *-C-C-N(-*)-C(=*)-C(-*)-*
CCNCC *-C-C-N(-*)-C-C
CCNCC *-C-C(-*)-N-C(=*)-C(-*)-*
CCNCC *-C-C(=*)-N-C(-*)-C=*
CCNCC *-C(-C#*)-N(-*)-C(=*)-C
CCNCC *-C-C-N(-*)-C(-*)(-*)-C
CCNCC *-C-C(-*)-N(-*)-C(-*)(-*)-C
CCNCC *-C(-*)-C(=*)-N(-*)-C(-*)-C
CCNCC *-C(-C)-N(-*)-C(=*)-C
CCNCC *-N(-C-C)-C(-*)(-*)-C
CCNCC *-C-C-N(-*)-C(-*)-C-*
CCNCC *-C-C(-*)-N(-*)-C(-*)-C-*
CCNCC *-C-C-N(-*)-C(-*)-C(-*)-*
CCNCC *-C-C(=*)-N(-*)-C(-*)(-*)-C
CCNCC *-C(-C=*)-N(-*)-C(-*)(-*)-C
CCNCC *-C(-*)-C(-*)-N(-*)-C-C
CCNCC *-C-C-N-C(=*)-C-*
CCNCC *-C-C(=*)-N(-*)-C(=*)-C-*
CCNCC *-N(-C-C#*)-C-C=*
CCNCC *-C-C-N(-*)-C-C(-*)=*
CCNCC *-C(-*)-C-N(-*)-C(=*)-C(-*)-*
CCNCC *-C-C(=*)-N(-*)-C(=*)-C
CCNCC *-C(=*)-C(=*)-N(-*)-C-C
CCNCC *-C(-*)-C(-*)-N(-*)-C(-*)-C=*
CCNCC *-N(-C-C#*)-C-C#*
CCNCC *-C-C-N(-*)-C(-*)-C=*
CCNCC *-C(-C#*)-N(-*)-C-C
CCNCC *-C-C(-*)-N(-*)-C-C
CCNCC *-N(-C-C)-C-C#*
CCNCC *-N(-C-C)-C(=*)-C
CCNCC *-C-C-N-C(=*)-C
CCNCC *-C-C-N(-*)-C(=*)-C(-*)=*
CCNCC *-C(=*)-C(=*)-N(-*)-C-C=*
CCNCC *-C-C-N(-*)-C(-*)(-*)-C(-*)=*
CCNCC *-C-C-N-C(=*)-C#*
CCNCC *-C-C-N-C(=*)-C(-*)=*
CCNCC *-C-C(-*)(-*)-N(-*)-C-C
CCNCC *-C(=*)-C(=*)-N-C-C
CCNCC *-C-C(-*)-N(-*)-C(=*)-C
CCNCC *-C-C(=*)-N-C(=*)-C-*
CCNCC *-C(-C=*)-N(-*)-C(=*)-C
CCNCC *-C-C-N(-*)-C-C=*
CCNCC *-C-C-N(-*)-C(-*)(-*)-C#*
CCNCC *-C-C-N(-*)-C-C#*
CCNCC *-C-C-N(-*)-C(=*)-C#*
CCNCC *-C(-C)-N(-*)-C-C=*
CCNCC *-C-C-N(-*)-C-C(-*)-*
CCNCC *-C-C(-*)-N(-*)-C-C=*
CCNCC *-N(-C(=*)-C)-C(=*)-C(-*)(-*)-*
CCNCC *-C-C-N-C(-*)-C(-*)-*
CCNCC *-C-C(-*)-N(-*)-C(-*)-C#*
CCNCC *-C(-*)-C-N(-*)-C-C(-*)-*
CCNCC *-C-C-N(-*)-C(-*)(-*)-C-*
CCNCC *-C(-C)-N-C(-*)-C
CCNCC *-C-C(-*)-N-C(-*)-C
CCNCC *-C(-C)-N(-*)-C(-*)-C
CCNCC *-C-C-N(-*)-C(-*)(-*)-C=*
CCNCC *-C-C-N-C(-*)-C-*
CCNCC *-C-C-N-C(-*)-C(-*)(-*)-*
CCNCC *-C-C-N-C-C-*
CCNCC *-C(-*)-C-N(-*)-C(-*)-C
CCNCC *-C-C-N-C(-*)-C
CCNCC *-C-C-N-C(-*)-C#*
CCNCC *-C-C(-*)-N-C(-*)-C#*
CCNCC *=C-C-N-C(=*)-C
CCNCC *-C(-C)-N(-*)-C(-*)-C#*
CCNCC *-C(-C#*)-N-C(-*)(-*)-C
CCNCC *-C(-C#*)-N-C-C
CCNCC *-C(-C#*)-N-C-C=*
CCNCC *-C(-C)-N-C(-*)-C#*
CCNCC *-C-C-N-C(-*)(-*)-C
CCNCC *-C-C-N-C(-*)(-*)-C#*
CCNCC *-C(-C)-N(-*)-C-C
CCNCC *-N(-C-C#*)-C(=*)-C(-*)(-*)-*
